horairedebitmax,debithorairemax,gid,nbvoies,Avg car by lane,distancelignearret,identifiantcontroleur,identifiantptm,lat,lon,moyennejoursouvrable,nom,positionnement,typecapteur,typepostemesure
07h00,4088,1361,2,2044,0,-1,1931,45.74555175,4.988426842,41556,1931_Voie_N346_Chassieu_Marseille,1931_VR,Capteur inductif Criter,Boucle inductive TV
07h00,4173,1363,2,2086.5,0,-1,1933,45.74065667,4.986119084,44174,1933_Voie_N346_Genas_Marseille_1,1933_VL,Capteur inductif Criter,Boucle inductive TV
07h00,633,1372,1,633,0,-1,2017,45.74777971,4.830166173,6239,2017_Sortie_A7_Marseille_LyonPartDieu,2017_V,Capteur inductif Criter,Boucle inductive TV
07h00,5317,1382,3,1772.333333,0,-1,1959,45.72701714,4.91280336,64700,1959_Voie_A43_Grenoble_Bron,1959_VL,Capteur inductif Criter,Boucle inductive TV
07h00,5317,1384,3,1772.333333,0,-1,1959,45.7269569,4.912776981,64700,1959_Voie_A43_Grenoble_Bron,1959_VR,Capteur inductif Criter,Boucle inductive TV
07h00,5317,1385,3,1772.333333,0,-1,1959,45.72698818,4.912791697,64700,1959_Voie_A43_Grenoble_Bron,1959_VM,Capteur inductif Criter,Boucle inductive TV
07h00,4300,1389,3,1433.333333,0,-1,1961,45.72548477,4.922124775,50171,1961_Voie_A43_Grenoble_PortedeAlpes,1961_VL,Capteur inductif Criter,Boucle inductive TV
07h00,4300,1390,3,1433.333333,0,-1,1961,45.72542879,4.922092696,50171,1961_Voie_A43_Grenoble_PortedeAlpes,1961_VR,Capteur inductif Criter,Boucle inductive TV
07h00,4300,1391,3,1433.333333,0,-1,1961,45.7254563,4.922107241,50171,1961_Voie_A43_Grenoble_PortedeAlpes,1961_VM,Capteur inductif Criter,Boucle inductive TV
07h00,4161,1397,2,2080.5,0,-1,1934,45.73673082,4.982696345,44094,1934_Voie_N346_Genas_Marseille_2,1934_VL,Capteur inductif Criter,Boucle inductive TV
07h00,4161,1398,2,2080.5,0,-1,1934,45.73671232,4.982737184,44094,1934_Voie_N346_Genas_Marseille_2,1934_VR,Capteur inductif Criter,Boucle inductive TV
07h00,3376,1404,2,1688,0,-1,1939,45.72951495,4.977510038,36195,1939_Voie_N346_Genas_Marseille_3,1939_VL,Capteur inductif Criter,Boucle inductive TV
07h00,828,1408,1,828,0,-1,2114,45.64244759,4.828333285,6732,2114_Entr̩e_A7_Solaize_Paris,2114_V,Capteur inductif Criter,Boucle inductive TV
07h00,4580,1412,3,1526.666667,0,-1,2116,45.64211064,4.827425181,49175,2116_Voie_A7_Solaize_Paris_3,2116_VR,Capteur inductif Criter,Boucle inductive TV
07h00,4580,1413,3,1526.666667,0,-1,2116,45.64209121,4.827463998,49175,2116_Voie_A7_Solaize_Paris_3,2116_VM,Capteur inductif Criter,Boucle inductive TV
07h00,4580,1414,3,1526.666667,0,-1,2116,45.64207604,4.827497125,49175,2116_Voie_A7_Solaize_Paris_3,2116_VL,Capteur inductif Criter,Boucle inductive TV
07h00,1193,1416,1,1193,0,-1,2117,45.63381441,4.820366101,6864,2117_Entr̩e_A7_Serezin-du-Rhone_Paris,2117_V,Capteur inductif Criter,Boucle inductive TV
07h00,4140,1420,3,1380,0,-1,2119,45.63302593,4.81971175,45812,2119_Voie_A7_Serezin-du-Rhone_Paris,2119_VM,Capteur inductif Criter,Boucle inductive TV
07h00,4140,1421,3,1380,0,-1,2119,45.63301263,4.819753778,45812,2119_Voie_A7_Serezin-du-Rhone_Paris,2119_VL,Capteur inductif Criter,Boucle inductive TV
07h00,4163,1424,3,1387.666667,0,-1,2121,45.61393186,4.809084525,45831,2121_Voie_A7_Ternay_Paris,2121_VR,Capteur inductif Criter,Boucle inductive TV
07h00,2344,1425,2,1172,0,-1,2051,45.69474841,4.82871603,26464,2051_Voie_A450_PierreB̩nite_Lyon1,2051_V,Capteur inductif Criter,Boucle inductive TV
07h00,2344,1426,2,1172,0,-1,2051,45.69421947,4.827861161,26464,2051_Voie_A450_PierreB̩nite_Lyon1,2051_VR,Capteur inductif Criter,Boucle inductive TV
07h00,4284,1433,3,1428,0,-1,2019,45.74517063,4.827908794,53870,2019_Voie_A7_LyonCentre_Paris,2019_VL,Capteur inductif Criter,Boucle inductive TV
07h00,4284,1434,3,1428,0,-1,2019,45.74519921,4.827829078,53870,2019_Voie_A7_LyonCentre_Paris,2019_VR,Capteur inductif Criter,Boucle inductive TV
07h00,4284,1435,3,1428,0,-1,2019,45.74518596,4.827868247,53870,2019_Voie_A7_LyonCentre_Paris,2019_VM,Capteur inductif Criter,Boucle inductive TV
07h00,4310,1438,3,1436.666667,0,-1,2022,45.73920486,4.82271879,53359,2022_Voie_A7_Confluence_Paris_1,2022_VR,Capteur inductif Criter,Boucle inductive TV
07h00,4310,1439,3,1436.666667,0,-1,2022,45.73918837,4.822765174,53359,2022_Voie_A7_Confluence_Paris_1,2022_VM,Capteur inductif Criter,Boucle inductive TV
07h00,4310,1440,3,1436.666667,0,-1,2022,45.73917609,4.822807329,53359,2022_Voie_A7_Confluence_Paris_1,2022_VL,Capteur inductif Criter,Boucle inductive TV
07h00,3750,1444,3,1250,0,-1,2024,45.73598514,4.820089475,51443,2024_Voie_A7_Confluence_Paris_2,2024_VL,Capteur inductif Criter,Boucle inductive TV
07h00,3750,1445,3,1250,0,-1,2024,45.73601255,4.820015606,51443,2024_Voie_A7_Confluence_Paris_2,2024_VR,Capteur inductif Criter,Boucle inductive TV
07h00,4301,1450,3,1433.666667,0,-1,2028,45.72966829,4.815839569,47394,2028_Voie_A7_LaMulatiere_Paris_1,2028_VL,Capteur inductif Criter,Boucle inductive TV
07h00,4301,1451,3,1433.666667,0,-1,2028,45.72965984,4.815802376,47394,2028_Voie_A7_LaMulatiere_Paris_1,2028_VM,Capteur inductif Criter,Boucle inductive TV
07h00,1253,1454,2,626.5,0,-1,1968,45.82520762,4.759452968,13024,1968_Voie_N6_A89_Lyon_1,1968_VR,Capteur inductif Criter,Boucle inductive TV
07h00,2645,1460,2,1322.5,0,-1,2054,45.69221799,4.821641868,32322,2054_Voie_A450_PierreB̩nite_Lyon3,2054_VR,Capteur inductif Criter,Boucle inductive TV
07h00,2645,1461,2,1322.5,0,-1,2054,45.69219272,4.821665743,32322,2054_Voie_A450_PierreB̩nite_Lyon3,2054_VL,Capteur inductif Criter,Boucle inductive TV
07h00,2650,1464,2,1325,0,-1,2055,45.69081872,4.818113467,32240,2055_Voie_A450_PierreB̩nite_Lyon2,2055_VR,Capteur inductif Criter,Boucle inductive TV
07h00,2650,1465,2,1325,0,-1,2055,45.69079646,4.818140422,32240,2055_Voie_A450_PierreB̩nite_Lyon2,2055_VL,Capteur inductif Criter,Boucle inductive TV
07h00,2694,1468,2,1347,0,-1,2058,45.68731182,4.810834611,32300,2058_Voie_A450_SaintGenisLaval_Lyon1,2058_VR,Capteur inductif Criter,Boucle inductive TV
07h00,2682,1471,2,1341,0,-1,2060,45.68529391,4.807099568,32277,2060_Voie_A450_SaintGenisLaval_Lyon2,2060_VL,Capteur inductif Criter,Boucle inductive TV
07h00,2682,1472,2,1341,0,-1,2060,45.68531732,4.807066778,32277,2060_Voie_A450_SaintGenisLaval_Lyon2,2060_VR,Capteur inductif Criter,Boucle inductive TV
07h00,2720,1475,2,1360,0,-1,2061,45.68197546,4.800052264,32145,2061_Voie_A450_SaintGenisLaval_Lyon3,2061_VL,Capteur inductif Criter,Boucle inductive TV
07h00,3454,1476,2,1727,0,-1,1942,45.72499198,4.975261531,39062,1942_Voie_N346_Genas_Marseille_4,1942_VL,Capteur inductif Criter,Boucle inductive TV
07h00,3454,1477,2,1727,0,-1,1942,45.7249838,4.975302367,39062,1942_Voie_N346_Genas_Marseille_4,1942_VR,Capteur inductif Criter,Boucle inductive TV
07h00,3822,1480,2,1911,0,-1,1945,45.71953322,4.971858461,45954,1945_Voie_N346_Saint_Priest_Marseille_1,1945_VL,Capteur inductif Criter,Boucle inductive TV
07h00,3822,1481,2,1911,0,-1,1945,45.71952241,4.97189426,45954,1945_Voie_N346_Saint_Priest_Marseille_1,1945_VR,Capteur inductif Criter,Boucle inductive TV
07h00,3494,1488,2,1747,0,-1,1949,45.71059312,4.968293091,41646,1949_Voie_N346_Saint_Priest_Paris_2,1949_VR,Capteur inductif Criter,Boucle inductive TV
07h00,3494,1489,2,1747,0,-1,1949,45.7105871,4.968329605,41646,1949_Voie_N346_Saint_Priest_Paris_2,1949_VL,Capteur inductif Criter,Boucle inductive TV
07h00,1398,1493,3,466,0,-1,1974,45.8093677,4.768349629,20081,1974_Voie_A6_Techlid_Marseille,1974_VL,Capteur inductif Criter,Boucle inductive TV
07h00,1398,1494,3,466,0,-1,1974,45.80938524,4.768444779,20081,1974_Voie_A6_Techlid_Marseille,1974_VR,Capteur inductif Criter,Boucle inductive TV
07h00,1398,1495,3,466,0,-1,1974,45.80937602,4.768394235,20081,1974_Voie_A6_Techlid_Marseille,1974_VM,Capteur inductif Criter,Boucle inductive TV
07h00,4301,1503,3,1433.666667,0,-1,2028,45.72964932,4.81576509,47394,2028_Voie_A7_LaMulatiere_Paris_1,2028_VR,Capteur inductif Criter,Boucle inductive TV
07h00,321,1506,1,321,0,-1,2158,45.59836017,4.767956686,3302,2158_PTM_2158,2158_V,Capteur inductif Criter,Boucle inductive TV
07h00,4982,1521,3,1660.666667,0,-1,1981,45.79473514,4.779686904,54218,1981_Voie_A6_Ecully_Marseille_1,1981_VL,Capteur inductif Criter,Boucle inductive TV
07h00,4163,1523,3,1387.666667,0,-1,2121,45.6139031,4.809172868,45831,2121_Voie_A7_Ternay_Paris,2121_VL,Capteur inductif Criter,Boucle inductive TV
07h00,4235,1527,3,1411.666667,0,-1,2123,45.59651724,4.7963431,47417,2123_Voie_A7_Ternay_Paris_2,2123_VL,Capteur inductif Criter,Boucle inductive TV
07h00,4235,1528,3,1411.666667,0,-1,2123,45.59651615,4.796298984,47417,2123_Voie_A7_Ternay_Paris_2,2123_VM,Capteur inductif Criter,Boucle inductive TV
07h00,4235,1529,3,1411.666667,0,-1,2123,45.59651284,4.796262113,47417,2123_Voie_A7_Ternay_Paris_2,2123_VR,Capteur inductif Criter,Boucle inductive TV
07h00,2579,1534,3,859.6666667,0,-1,2127,45.59095844,4.797540556,28843,2127_Voie_A7_Ternay_Paris_3,2127_VR,Capteur inductif Criter,Boucle inductive TV
07h00,2579,1535,3,859.6666667,0,-1,2127,45.59096568,4.797586412,28843,2127_Voie_A7_Ternay_Paris_3,2127_VM,Capteur inductif Criter,Boucle inductive TV
07h00,2579,1536,3,859.6666667,0,-1,2127,45.59097301,4.797628354,28843,2127_Voie_A7_Ternay_Paris_3,2127_VL,Capteur inductif Criter,Boucle inductive TV
07h00,3080,1540,2,1540,0,-1,2132,45.5879949,4.783503261,35001,2132_Voie_A47_Ternay_Geneve,2132_VR,Capteur inductif Criter,Boucle inductive TV
07h00,2720,1541,2,1360,0,-1,2061,45.68199777,4.800022366,32145,2061_Voie_A450_SaintGenisLaval_Lyon3,2061_VR,Capteur inductif Criter,Boucle inductive TV
07h00,2121,1550,2,1060.5,0,-1,2074,45.67405256,4.781386104,25228,2074_Voie_A450_Brignais_Lyon1,2074_VL,Capteur inductif Criter,Boucle inductive TV
07h00,2121,1551,2,1060.5,0,-1,2074,45.67407886,4.781362264,25228,2074_Voie_A450_Brignais_Lyon1,2074_VR,Capteur inductif Criter,Boucle inductive TV
07h00,4982,1554,3,1660.666667,0,-1,1981,45.79476754,4.779762054,54218,1981_Voie_A6_Ecully_Marseille_1,1981_VR,Capteur inductif Criter,Boucle inductive TV
07h00,4982,1555,3,1660.666667,0,-1,1981,45.79475022,4.779720498,54218,1981_Voie_A6_Ecully_Marseille_1,1981_VM,Capteur inductif Criter,Boucle inductive TV
07h00,4184,1560,3,1394.666667,0,-1,1983,45.78740724,4.784550387,47788,1983_Voie_A6_Ecully_Marseille_2,1983_VM,Capteur inductif Criter,Boucle inductive TV
07h00,4184,1561,3,1394.666667,0,-1,1983,45.78741469,4.784587077,47788,1983_Voie_A6_Ecully_Marseille_2,1983_VR,Capteur inductif Criter,Boucle inductive TV
07h00,1361,1591,1,1361,0,-1,1957,45.70466536,4.965298533,15600,1957_Sortie_N346_Paris_Lyon,1957_V,Capteur inductif Criter,Boucle inductive TV
07h00,541,1596,1,541,0,-1,2085,45.67258511,4.909148015,4043,2085_Sortie_BUS_A7_Corbas,2085_V,Capteur inductif Criter,Boucle inductive TV
07h00,517,1602,1,517,0,-1,2088,45.69583764,4.844295051,2172,2088_Sortie_PLB_Paris_SaintFons,2088_V,Capteur inductif Criter,Boucle inductive TV
07h00,2431,1604,2,1215.5,0,-1,2089,45.69570892,4.844563398,26760,2089_Voie_PLB_SaintFons_Paris2,2089_VL,Capteur inductif Criter,Boucle inductive TV
07h00,2431,1605,2,1215.5,0,-1,2089,45.69571591,4.844527416,26760,2089_Voie_PLB_SaintFons_Paris2,2089_VR,Capteur inductif Criter,Boucle inductive TV
07h00,2715,1606,2,1357.5,0,-1,2090,45.69393721,4.84351934,29632,2090_Sortie_A7_Paris_LaurentBonnevay,2090_VL,Capteur inductif Criter,Boucle inductive TV
07h00,3080,1607,2,1540,0,-1,2132,45.58796522,4.783493132,35001,2132_Voie_A47_Ternay_Geneve,2132_VL,Capteur inductif Criter,Boucle inductive TV
07h00,2028,1609,2,1014,0,-1,2065,45.6802827,4.796444302,25354,2065_Voie_A450_SaintGenisLaval_Lyon4,2065_VL,Capteur inductif Criter,Boucle inductive TV
07h00,2028,1610,2,1014,0,-1,2065,45.68030288,4.796417741,25354,2065_Voie_A450_SaintGenisLaval_Lyon4,2065_VR,Capteur inductif Criter,Boucle inductive TV
07h00,859,1611,1,859,0,-1,2066,45.68022422,4.796493181,6325,2066_Entr̩e_A450_Charly_Lyon,2066_V,Capteur inductif Criter,Boucle inductive TV
07h00,2715,1612,2,1357.5,0,-1,2090,45.69394668,4.843480039,29632,2090_Sortie_A7_Paris_LaurentBonnevay,2090_VR,Capteur inductif Criter,Boucle inductive TV
07h00,4715,1623,4,1178.75,0,-1,1993,45.77738493,4.781355781,59562,1993_Voie_A6_Ecully_Marseille_4,1993_VM1,Capteur inductif Criter,Boucle inductive TV
07h00,4715,1624,4,1178.75,0,-1,1993,45.77741839,4.781429482,59562,1993_Voie_A6_Ecully_Marseille_4,1993_VR,Capteur inductif Criter,Boucle inductive TV
07h00,4715,1625,4,1178.75,0,-1,1993,45.77740171,4.781390423,59562,1993_Voie_A6_Ecully_Marseille_4,1993_VM2,Capteur inductif Criter,Boucle inductive TV
07h00,4715,1626,4,1178.75,0,-1,1993,45.77736887,4.781319697,59562,1993_Voie_A6_Ecully_Marseille_4,1993_VL,Capteur inductif Criter,Boucle inductive TV
07h00,1965,1629,1,1965,0,-1,1996,45.77302527,4.786576147,18052,1996_Sortie_A6_Paris_BPNL,1996_V,Capteur inductif Criter,Boucle inductive TV
07h00,472,1632,1,472,0,-1,2001,45.77257727,4.788454712,5391,2001_Sortie_A6_Marseille_Tassin,2001_V,Capteur inductif Criter,Boucle inductive TV
07h00,2435,1648,2,1217.5,0,-1,2094,45.69291446,4.844860918,26785,2094_Sortie_A7_Marseille_LaurentBonnevay,2094_VR,Capteur inductif Criter,Boucle inductive TV
07h00,2435,1649,2,1217.5,0,-1,2094,45.69291876,4.844899373,26785,2094_Sortie_A7_Marseille_LaurentBonnevay,2094_VL,Capteur inductif Criter,Boucle inductive TV
07h00,4717,1660,3,1572.333333,0,-1,2099,45.68216494,4.847479652,50466,2099_Voie_A7_SaintFons_Paris_2,2099_VL,Capteur inductif Criter,Boucle inductive TV
07h00,4717,1661,3,1572.333333,0,-1,2099,45.68216394,4.847432527,50466,2099_Voie_A7_SaintFons_Paris_2,2099_VM,Capteur inductif Criter,Boucle inductive TV
07h00,4717,1662,3,1572.333333,0,-1,2099,45.68216293,4.847385401,50466,2099_Voie_A7_SaintFons_Paris_2,2099_VR,Capteur inductif Criter,Boucle inductive TV
07h00,5139,1672,3,1713,0,-1,2106,45.66840371,4.845483631,55656,2106_Voie_A7_Feyzin_Paris,2106_VR,Capteur inductif Criter,Boucle inductive TV
07h00,5139,1673,3,1713,0,-1,2106,45.66839149,4.845522788,55656,2106_Voie_A7_Feyzin_Paris,2106_VM,Capteur inductif Criter,Boucle inductive TV
07h00,5139,1674,3,1713,0,-1,2106,45.66838026,4.845563461,55656,2106_Voie_A7_Feyzin_Paris,2106_VL,Capteur inductif Criter,Boucle inductive TV
07h00,5170,1678,3,1723.333333,0,-1,2108,45.65980061,4.841571729,55998,2108_Voie_A7_Solaize_Paris_1,2108_VR,Capteur inductif Criter,Boucle inductive TV
07h00,5170,1679,3,1723.333333,0,-1,2108,45.65978528,4.8416578,55998,2108_Voie_A7_Solaize_Paris_1,2108_VL,Capteur inductif Criter,Boucle inductive TV
07h00,5264,1683,3,1754.666667,0,-1,2110,45.65051693,4.835697599,55148,2110_Voie_A7_Solaize_Paris_2,2110_VR,Capteur inductif Criter,Boucle inductive TV
07h00,5264,1684,3,1754.666667,0,-1,2110,45.65049959,4.835735042,55148,2110_Voie_A7_Solaize_Paris_2,2110_VM,Capteur inductif Criter,Boucle inductive TV
07h00,5264,1685,3,1754.666667,0,-1,2110,45.65048435,4.835771111,55148,2110_Voie_A7_Solaize_Paris_2,2110_VL,Capteur inductif Criter,Boucle inductive TV
07h00,430,1687,1,430,0,-1,1258,45.70426052,4.820642384,4105,1258_Provence_Semard_Industrie,1258_VR,Capteur inductif Criter,Boucle inductive TV
07h00,430,1688,1,430,0,-1,1258,45.7042604,4.820663474,4105,1258_Provence_Semard_Industrie,1258_VL,Capteur inductif Criter,Boucle inductive TV
07h00,639,1692,2,319.5,0,-1,1243,45.70522528,4.819996099,6892,1243_Taffignon_Rt Pt C.C_Liberation,1243_V,Capteur inductif Criter,Boucle inductive TV
07h00,832,1706,1,832,0,-1,1562,45.83515591,4.912959902,3473,1562_Strasbourg_Sathonay_Rillier,1562_V,Capteur inductif Criter,Boucle inductive TV
07h00,484,1707,1,484,0,-1,2154,45.72892266,4.743090489,2752,2154_Chene _ Thyhas _ Mouilles,2154_V,Capteur inductif Criter,Boucle inductive TV
07h00,5563,1711,3,1854.333333,0,-1,1852,45.76431203,4.907913006,57058,1852_Voie_PLB_LaSoie_Marseille,1852_VM,Capteur inductif Criter,Boucle inductive TV
07h00,5563,1712,3,1854.333333,0,-1,1852,45.76432777,4.907946158,57058,1852_Voie_PLB_LaSoie_Marseille,1852_VR,Capteur inductif Criter,Boucle inductive TV
07h00,3269,1720,2,1634.5,0,-1,1908,45.77749,4.971467563,39826,1908_Voie_N346_Decine_Marseille_4,1908_VR,Capteur inductif Criter,Boucle inductive TV
07h00,3269,1721,2,1634.5,0,-1,1908,45.7774582,4.971460144,39826,1908_Voie_N346_Decine_Marseille_4,1908_VL,Capteur inductif Criter,Boucle inductive TV
07h00,3257,1724,2,1628.5,0,-1,1911,45.77608682,4.981555486,39955,1911_Voie_N346_Decine_Marseille_5,1911_VR,Capteur inductif Criter,Boucle inductive TV
07h00,623,1726,2,311.5,57,299,45,45.73362258,4.877986657,8836,45_Mermoz_Morat_Michelet,45_VR,Capteur inductif Criter,Boucle inductive TV
07h00,872,1775,2,436,88,669,507,45.78866168,4.807808417,9126,507_St Cyr_Rivieres_Baizet,507_VL,Capteur inductif Criter,Boucle inductive TV
07h00,872,1776,2,436,88,669,507,45.78867433,4.807842889,9126,507_St Cyr_Rivieres_Baizet,507_VR,Capteur inductif Criter,Boucle inductive TV
07h00,1741,1788,3,580.3333333,93,2040,517,45.78463241,4.865833115,12965,517_Bonnevay_Giratoire_Bohr,517_VR,Capteur inductif Criter,Boucle inductive TV
07h00,1741,1789,3,580.3333333,93,2040,517,45.7845816,4.865845517,12965,517_Bonnevay_Giratoire_Bohr,517_VL,Capteur inductif Criter,Boucle inductive TV
07h00,1741,1790,3,580.3333333,93,2040,517,45.78460374,4.865839166,12965,517_Bonnevay_Giratoire_Bohr,517_VM,Capteur inductif Criter,Boucle inductive TV
07h00,549,1806,1,549,90,3,529,45.76311896,4.780521462,6430,529_de Gaul_Vert_Vauboin,529_V,Capteur inductif Criter,Boucle inductive TV
07h00,566,1813,1,566,156,969,541,45.80565179,4.866172018,6068,541_Leclerc_Drevet_Thimonnier,541_V,Capteur inductif Criter,Boucle inductive TV
07h00,312,1869,1,312,120,699,760,45.7776221,4.797267707,2610,760_Simon_Diebold_Marietton,760_V,Capteur inductif Criter,Boucle inductive TV
07h00,5702,1910,3,1900.666667,0,-1,1847,45.7538653,4.908106372,69803,1847_Voie_PLB_Montchat_Marseille1,1847_VM,Capteur inductif Criter,Boucle inductive TV
07h00,5702,1911,3,1900.666667,0,-1,1847,45.75386051,4.908150343,69803,1847_Voie_PLB_Montchat_Marseille1,1847_VR,Capteur inductif Criter,Boucle inductive TV
07h00,309,1944,2,154.5,423,-1,856,45.72809428,4.961844793,1400,856_Bleriot_Progres_Arago,856_VL,Capteur inductif Criter,Boucle inductive TV
07h00,22,1955,1,22,0,2156,663,45.71940557,4.868491507,109,663_Velo_Pressen_SN,663_SN,Capteur inductif Criter,Boucle inductive V̩lo
07h00,309,1973,2,154.5,423,-1,856,45.72807052,4.961831879,1400,856_Bleriot_Progres_Arago,856_VR,Capteur inductif Criter,Boucle inductive TV
07h00,523,1996,1,523,108,2,868,45.76390794,4.779695561,6420,868_Republique_Clemenceau_Vauban,868_V,Capteur inductif Criter,Boucle inductive TV
07h00,623,2004,2,311.5,57,299,45,45.7335941,4.877969143,8836,45_Mermoz_Morat_Michelet,45_VL,Capteur inductif Criter,Boucle inductive TV
07h00,1418,2036,1,1418,120,8,242,45.7682979,4.783765356,15761,242_Valvert_Vallon_TEO,242_V1,Capteur inductif Criter,Boucle inductive TV
07h00,1418,2037,1,1418,120,8,242,45.76831394,4.783786698,15761,242_Valvert_Vallon_TEO,242_V2,Capteur inductif Criter,Boucle inductive TV
07h00,73,2060,1,73,0,571,231,45.77320877,4.850881951,326,231_Duquesne_Belges_Perret,231_V,Capteur inductif Criter,Boucle inductive TV
07h00,1770,2073,3,590,118,2492,876,45.72148316,4.842233525,22536,876_Chambaud_Grolier_Bernard,876_VR,Capteur inductif Criter,Boucle inductive TV
07h00,1770,2077,3,590,118,2492,876,45.7214804,4.842310939,22536,876_Chambaud_Grolier_Bernard,876_VL,Capteur inductif Criter,Boucle inductive TV
07h00,678,2142,2,339,178,696,77,45.77363654,4.79270823,7881,77_Marietton_Bourbon_Apollinaire,77_VL,Capteur inductif Criter,Boucle inductive TV
07h00,678,2143,2,339,178,696,77,45.77365363,4.792680994,7881,77_Marietton_Bourbon_Apollinaire,77_VR,Capteur inductif Criter,Boucle inductive TV
07h00,619,2155,1,619,90,376,217,45.7782508,4.802737038,7220,217_Bourgogne_Claire_Tissot,217_V,Capteur inductif Criter,Boucle inductive TV
07h00,613,2157,1,613,157,377,219,45.77995984,4.801220463,8497,219_Bourgogne_St Simon_/Claire,219_V,Capteur inductif Criter,Boucle inductive TV
07h00,844,2196,2,422,62,795,426,45.70717343,4.908747603,8175,426_Lyon_Condorcet_Germain TD,426_VL,Capteur inductif Criter,Boucle inductive TV
07h00,539,2197,1,539,42,10,451,45.76983662,4.788265755,5301,451_Hugo_Vallon_Giratoire,451_V,Capteur inductif Criter,Boucle inductive TV
07h00,515,2209,1,515,110,16,384,45.75729955,4.773718001,5706,384_de Gaulle_Brignais_Brosset,384_V,Capteur inductif Criter,Boucle inductive TV
07h00,936,2262,2,468,162,413,27,45.73748938,4.865969038,11886,27_Berthelot_/Cazeneuve_Mermoz,27_VR,Capteur inductif Criter,Boucle inductive TV
07h00,936,2263,2,468,162,413,27,45.7374609,4.865951529,11886,27_Berthelot_/Cazeneuve_Mermoz,27_VL,Capteur inductif Criter,Boucle inductive TV
07h00,1189,2266,2,594.5,100,526,1061,45.7262767,4.83728747,15598,1061_Garnier_Gerland_Frenkel,1061_VL,Capteur inductif Criter,Boucle inductive TV
07h00,1770,2290,3,590,118,2492,876,45.72148179,4.84226438,22536,876_Chambaud_Grolier_Bernard,876_VM,Capteur inductif Criter,Boucle inductive TV
07h00,655,2309,2,327.5,120,297,43,45.73545826,4.87214929,8839,43_Mermoz_Berthelot_Bastie,43_VL,Capteur inductif Criter,Boucle inductive TV
07h00,866,2365,2,433,88,2186,425,45.71060095,4.90300195,8701,425_Lyon_Germain_Parilly TD,425_VR,Capteur inductif Criter,Boucle inductive TV
07h00,866,2369,2,433,88,2186,425,45.7106271,4.903031137,8701,425_Lyon_Germain_Parilly TD,425_VL,Capteur inductif Criter,Boucle inductive TV
07h00,844,2370,2,422,62,795,426,45.70715443,4.908721692,8175,426_Lyon_Condorcet_Germain TD,426_VR,Capteur inductif Criter,Boucle inductive TV
